iter	Logloss
280	0.005111059473
281	0.005109086947
282	0.005109098999
283	0.005107326156
284	0.005107297861
285	0.0050619161
286	0.005061876801
287	0.005060049945
288	0.005058222405
289	0.005055952087
290	0.005055763448
291	0.005054317699
292	0.00500769619
293	0.005006437913
294	0.005005007199
295	0.005002795408
296	0.005001030426
297	0.004987637285
298	0.004943643918
299	0.00494366121
300	0.004900411996
301	0.004898955368
302	0.004897243107
303	0.004851073325
304	0.004849230589
305	0.004847128111
306	0.004793973582
307	0.004793953831
308	0.004792175386
309	0.004790935246
310	0.004789513642
311	0.004789514166
312	0.004742413865
313	0.004742333854
314	0.004742011435
315	0.004742021391
316	0.004689118661
317	0.004672884696
318	0.00467090818
319	0.004670920232
320	0.004669504916
321	0.004668379049
322	0.004668349705
323	0.004668318266
324	0.004667004539
325	0.004666885068
326	0.004665548876
327	0.004664451532
328	0.004664377809
329	0.004622687991
330	0.004622607819
331	0.004622699519
332	0.004608372521
333	0.004608368853
334	0.004607342546
335	0.004606226069
336	0.004604917809
337	0.004604885322
338	0.004566046508
339	0.00456479468
340	0.004564751551
341	0.004563487992
342	0.00456347594
343	0.004562262727
344	0.004543615634
345	0.004509491652
346	0.004508582595
347	0.004508675866
348	0.004508659098
349	0.004507829772
350	0.004507567613
351	0.004506158061
352	0.004504889465
353	0.004503532313
354	0.004502226513
355	0.004502235945
356	0.004501928358
357	0.004501944078
358	0.004500700997
359	0.004464157532
360	0.004440167866
361	0.00444017363
362	0.004438790438
363	0.004438652103
364	0.004437642885
365	0.004436306491
366	0.004436315923
367	0.004436270859
368	0.004435005931
369	0.004433795415
370	0.004433774455
371	0.004388553472
372	0.004388548494
373	0.004387344873
374	0.004385931028
375	0.004385868833
376	0.00438471588
377	0.004383531283
378	0.004383475216
379	0.004383455828
380	0.004382583897
381	0.00435372803
382	0.004312968816
383	0.004311526937
384	0.004310438072
385	0.004309243621
386	0.004309308335
387	0.00427029263
388	0.004268789283
389	0.00426869847
390	0.004233538987
391	0.004203160551
392	0.004174048758
393	0.004172961458
394	0.004172988021
395	0.00417201512
396	0.004158586092
397	0.004158415793
398	0.004157711017
399	0.004157700538
400	0.004157722807
401	0.004157613352
402	0.00415658521
403	0.004156551936
404	0.004155538324
405	0.004154712505
406	0.004153956377
407	0.004153925462
408	0.004152963927
409	0.004152461938
410	0.004152455388
411	0.004152052173
412	0.00415110007
413	0.004150273989
414	0.004150293377
415	0.00414930659
416	0.004149292805
417	0.004148644055
418	0.004148617855
419	0.004148287154
420	0.004130286267
421	0.004130355435
422	0.004130324519
423	0.004130071428
424	0.00412909103
425	0.004128119379
426	0.00409670655
427	0.004065919138
428	0.004065826813
429	0.004065126634
430	0.004065116416
431	0.004054072455
432	0.004027840549
433	0.004027844056
434	0.004026860413
435	0.004026054607
436	0.004001911887
437	0.004001867871
438	0.00400127261
439	0.003989904623
440	0.003989844888
441	0.003989854843
442	0.003989857725
443	0.003989837195
444	0.003989812043
445	0.003989814925
446	0.003989843745
447	0.003989816235
448	0.003989759643
449	0.003989776673
450	0.003988960286
451	0.003988940374
452	0.003988846478
453	0.003988821326
454	0.003988257767
455	0.003988240314
456	0.003987484711
457	0.003986681061
458	0.003986658791
459	0.003986643595
460	0.003957979834
461	0.003957976428
462	0.003957954944
463	0.003957193053
464	0.003957204581
465	0.003957185455
466	0.003956429226
467	0.003956363042
468	0.003956377452
469	0.003955523236
470	0.003955515638
471	0.003945365192
472	0.003945385366
473	0.003944781883
474	0.003944766687
475	0.003944755683
476	0.003944747299
477	0.003944692642
478	0.003910709791
479	0.003886788325
480	0.003886300746
481	0.003885509671
482	0.003885506789
483	0.003885506789
484	0.003885503121
485	0.003885514751
486	0.003865830669
487	0.003865819141
488	0.003865845865
489	0.003865834861
490	0.003865831092
491	0.003865807774
492	0.003836352721
493	0.003836374729
494	0.003836359533
495	0.003836356026
496	0.003836198303
497	0.003836169483
498	0.003836145903
499	0.003836132279
500	0.003836123371
501	0.003836030886
502	0.00383607202
503	0.003836066256
504	0.003835997612
505	0.003836050274
506	0.003836050274
507	0.003836027742
508	0.003836024336
509	0.003836001804
510	0.0038360432
511	0.003836041104
512	0.003835920322
513	0.003835860325
514	0.003835875521
515	0.003835830981
516	0.003835806353
517	0.00383577193
518	0.003835768262
519	0.003835784143
520	0.003835788174
521	0.003806015014
522	0.003806035974
523	0.003806029424
524	0.003806004796
525	0.003806051432
526	0.003805678769
527	0.003805616151
528	0.003805659381
529	0.003805603635
530	0.003805561918
531	0.003805206284
532	0.003805134235
533	0.003805135545
534	0.003805141309
535	0.003805099127
536	0.00380435872
537	0.003804377583
538	0.003804387015
539	0.003804368574
540	0.003804380888
541	0.003804333205
542	0.003804359404
543	0.003804350598
544	0.003804308416
545	0.003804306058
546	0.003804307892
547	0.003804305796
548	0.003804253295
549	0.003804280281
550	0.003803614966
551	0.003803603962
552	0.003803613394
553	0.00380358798
554	0.003803583788
555	0.003803614442
556	0.003803601342
557	0.003803611822
558	0.003803190165
559	0.003803204837
560	0.003803205361
561	0.003802392642
562	0.00380240024
563	0.003801579661
564	0.003801595643
565	0.003801507611
566	0.003801488384
567	0.00380148131
568	0.003801469782
569	0.003801413714
570	0.00380143284
571	0.003801434936
572	0.003801328565
573	0.003771094929
574	0.003770674427
575	0.003770521319
576	0.003770473112
577	0.003769773838
578	0.003769111244
579	0.00376909893
580	0.003769074564
581	0.003769074302
582	0.003768301407
583	0.003750595529
584	0.003716635792
585	0.00371656741
586	0.003716619286
587	0.003716604352
588	0.003688719564
589	0.003678974061
590	0.003678978253
591	0.003679017553
592	0.003650936325
593	0.003634072652
594	0.003611352244
595	0.003587086534
596	0.003587141554
597	0.003587075006
598	0.003587070028
599	0.003587046972
600	0.003586967849
601	0.00358704147
602	0.003587026274
603	0.003586955011
604	0.003586999187
605	0.003586955171
606	0.003586988183
607	0.003586899628
608	0.003586727072
609	0.003586108916
610	0.003585641249
611	0.00355995303
612	0.003559831725
613	0.003559843777
614	0.003559769369
615	0.003559744218
616	0.003559744218
617	0.003559739764
618	0.003559766225
619	0.003559776967
620	0.003559778277
621	0.003559799237
622	0.003559753649
623	0.003559786661
624	0.003559827009
625	0.003559773561
626	0.003559761569
627	0.00355950334
628	0.00355946404
629	0.003559460634
630	0.003559482481
631	0.003559416457
632	0.003559436893
633	0.003559384291
634	0.003559467869
635	0.003559392151
636	0.00355866055
637	0.003558623347
638	0.003558650332
639	0.003558573567
640	0.003558569375
641	0.003558567803
642	0.003558522739
643	0.003558577235
644	0.003558539245
645	0.003558461956
646	0.003558524311
647	0.003558484225
648	0.00355843235
649	0.003558110252
650	0.003558086411
651	0.003557957507
652	0.003557964319
653	0.003557952589
654	0.003557913027
655	0.003557835738
656	0.003557897045
657	0.00352497636
658	0.003525007276
659	0.003524937745
660	0.003500349171
661	0.003500337643
662	0.003500360175
663	0.003500390566
664	0.003499758263
665	0.003499270261
666	0.003499298819
667	0.003498608572
668	0.003498633986
669	0.003498638803
670	0.003498616271
671	0.00349863713
672	0.003498556012
673	0.003497953838
674	0.003497918992
675	0.00347593908
676	0.003475425462
677	0.003475470264
678	0.003475443016
679	0.003475404764
680	0.003475419698
681	0.003474779475
682	0.003474174783
683	0.003473282131
684	0.003472805133
685	0.003472626712
686	0.00347261073
687	0.003472593599
688	0.003472578927
689	0.003472497707
690	0.003472502423
691	0.003472432208
692	0.003472476807
693	0.003471843759
694	0.003471828039
695	0.003471825943
696	0.003471826991
697	0.003471813891
698	0.00347150175
699	0.003471495986
700	0.003471449874
701	0.003470792943
702	0.003470503173
703	0.003470460205
704	0.003470345974
705	0.003469885904
706	0.003469759621
707	0.003446344443
708	0.003445919583
709	0.003445188506
710	0.003444664771
711	0.003444630973
712	0.003444475084
713	0.003444491066
714	0.00344444574
715	0.003444394126
716	0.003444130818
717	0.003443396174
718	0.003443096972
719	0.003442705808
720	0.003442712882
721	0.003420366362
722	0.003420313177
723	0.003420285929
724	0.003420052917
725	0.003419567696
726	0.003419424645
727	0.003419460801
728	0.003418860098
729	0.003418879748
730	0.003405282089
731	0.003404609175
732	0.003404596963
733	0.003403851678
734	0.003403877092
735	0.003403806353
736	0.003403860324
737	0.003403420649
738	0.003403419601
739	0.003403444753
740	0.003403003548
741	0.003402953768
742	0.003385944709
743	0.00338527363
744	0.003385277882
745	0.003385260792
746	0.003385213109
747	0.003385225684
748	0.003385129793
749	0.003385170141
750	0.003385130579
751	0.003385142107
752	0.003385127697
753	0.003385133461
754	0.003385143941
755	0.003385134771
756	0.003364667436
757	0.003364613464
758	0.00336463128
759	0.00336462604
760	0.003364605866
761	0.003364623158
762	0.003364644642
763	0.003364610582
764	0.003364607438
765	0.003364610582
766	0.003364545083
767	0.003364545607
768	0.003364557135
769	0.003364567614
770	0.003364543511
771	0.003364549275
772	0.003364561064
773	0.003364527267
774	0.003364517049
775	0.003364519407
776	0.003364468841
777	0.003364477487
778	0.003364492159
779	0.003364467793
780	0.003364448143
781	0.003364444737
782	0.003364438711
783	0.003364444475
784	0.003364477749
785	0.003364477749
786	0.003364425611
787	0.003364424402
788	0.003364419949
789	0.003364403181
790	0.003364396631
791	0.003364343183
792	0.003364318454
793	0.00336437295
794	0.003364333126
795	0.00336430483
796	0.003364366138
797	0.003364266316
798	0.003364273652
799	0.003349018142
800	0.003349027574
801	0.003349026264
802	0.003349017618
803	0.003349051154
804	0.003349003107
805	0.003348997867
806	0.003348993151
807	0.003328562013
808	0.003328483152
809	0.003328507779
810	0.003328495465
811	0.003328503325
812	0.003328408482
813	0.003328421058
814	0.003328420534
815	0.003328443328
816	0.003328352676
817	0.00332838988
818	0.003328368396
819	0.00332838202
820	0.003328320188
821	0.003328345602
822	0.003328338266
823	0.003328327
824	0.003328298705
825	0.003328272505
826	0.003328257571
827	0.003328279317
828	0.003328261239
829	0.003328275911
830	0.003328262025
831	0.003328254427
832	0.003328254951
833	0.003328221939
834	0.003328211983
835	0.003328189189
836	0.003328202027
837	0.003328208053
838	0.003328192071
839	0.003328194167
840	0.003328213031
841	0.003328195477
842	0.003328131026
843	0.003328158011
844	0.003327660536
845	0.003327722106
846	0.003327716604
847	0.003327662632
848	0.003327641148
849	0.003327688308
850	0.003327614424
851	0.003327563436
852	0.00332755479
853	0.003327543
854	0.003327567265
855	0.003327590844
856	0.0033275299
857	0.0033275299
858	0.003327523773
859	0.003327515752
860	0.003327505695
861	0.003327475565
862	0.003327515913
863	0.003327488403
864	0.003327467181
865	0.003327467181
866	0.003327459845
867	0.003327468753
868	0.003327474517
869	0.003327482377
870	0.003327420182
871	0.003327377477
872	0.003327441928
873	0.003327374071
874	0.003327403414
875	0.003327380883
876	0.003327356779
877	0.003327298454
878	0.003327335134
879	0.003312633718
880	0.003291414442
881	0.003273769189
882	0.003273741941
883	0.003273585695
884	0.00327366754
885	0.003273639768
886	0.003265870782
887	0.00325727774
888	0.003238904035
889	0.003238857399
890	0.003238886743
891	0.003238863163
892	0.003238863163
893	0.003238877311
894	0.003238849539
895	0.003238814431
896	0.003238828055
897	0.003238869975
898	0.003238877835
899	0.003222917231
900	0.003222893127
901	0.003222861949
902	0.003222876621
903	0.003222823959
904	0.003222809287
905	0.003222810335
906	0.003222798283
907	0.003222819243
908	0.003222834963
909	0.003222775227
910	0.003222805619
911	0.003222812431
912	0.003222732522
913	0.003222718112
914	0.003222699248
915	0.00322268379
916	0.003222673733
917	0.003222656965
918	0.003222653821
919	0.003222640459
920	0.003222629717
921	0.003222627621
922	0.003222632337
923	0.003222648581
924	0.003222645961
925	0.003222628669
926	0.003222638625
927	0.003222605613
928	0.003222658537
929	0.003222610853
930	0.003222638625
931	0.003222585701
932	0.003222611377
933	0.003222585963
934	0.003222600897
935	0.003222592513
936	0.003222585701
937	0.003222575221
938	0.003222624477
939	0.003222569719
940	0.003222573387
941	0.003222537494
942	0.003222577055
943	0.003222561073
944	0.003222517058
945	0.003222447366
946	0.003222413991
947	0.003222437309
948	0.003222426043
949	0.003222402201
950	0.003222373905
951	0.003205457008
952	0.003180154004
953	0.003180181252
954	0.003180119158
955	0.003180141952
956	0.00318009715
957	0.003180092333
958	0.003180093643
959	0.003180068229
960	0.003179991725
961	0.003179984913
962	0.003179954885
963	0.003179590183
964	0.003179639439
965	0.003179605903
966	0.003179578715
967	0.003179593649
968	0.003179593649
969	0.003179538105
970	0.003179531293
971	0.003179516883
972	0.003179389028
973	0.003179454265
974	0.003179384371
975	0.00317932254
976	0.003179367866
977	0.003179401139
978	0.003179167961
979	0.003178891552
980	0.00317889129
981	0.003178817407
982	0.003178297864
983	0.003178282406
984	0.00317767326
985	0.003177721729
986	0.003177679548
987	0.003177646274
988	0.003177666448
989	0.003177624266
990	0.003177633174
991	0.003177661368
992	0.003177653872
993	0.003177653872
994	0.003176935049
995	0.003176945005
996	0.003176943695
997	0.003176347285
998	0.003176332876
999	0.003176338378
